8.100000000000000000e+01,9.000000000000000000e+00
8.200000000000000000e+01,9.055385138137417300e+00
8.300000000000000000e+01,9.110433579144299188e+00
8.400000000000000000e+01,9.165151389911679658e+00
8.500000000000000000e+01,9.219544457292887074e+00
8.600000000000000000e+01,9.273618495495703939e+00
8.700000000000000000e+01,9.327379053088815652e+00
8.800000000000000000e+01,9.380831519646859462e+00
8.900000000000000000e+01,9.433981132056603158e+00
9.000000000000000000e+01,9.486832980505138124e+00
9.100000000000000000e+01,9.539392014169456147e+00
9.200000000000000000e+01,9.591663046625438227e+00
9.300000000000000000e+01,9.643650760992954929e+00
9.400000000000000000e+01,9.695359714832658682e+00
9.500000000000000000e+01,9.746794344808963118e+00
9.600000000000000000e+01,9.797958971132711525e+00
9.700000000000000000e+01,9.848857801796103928e+00
9.800000000000000000e+01,9.899494936611665352e+00
9.900000000000000000e+01,9.949874371066199430e+00
1.000000000000000000e+02,1.000000000000000000e+01
1.010000000000000000e+02,1.004987562112088995e+01
1.020000000000000000e+02,1.009950493836207741e+01
1.030000000000000000e+02,1.014889156509221912e+01
1.040000000000000000e+02,1.019803902718556898e+01
1.050000000000000000e+02,1.024695076595959797e+01
1.060000000000000000e+02,1.029563014098700080e+01
1.070000000000000000e+02,1.034408043278860134e+01
1.080000000000000000e+02,1.039230484541326405e+01
1.090000000000000000e+02,1.044030650891055068e+01
1.100000000000000000e+02,1.048808848170151542e+01
1.110000000000000000e+02,1.053565375285273831e+01
1.120000000000000000e+02,1.058300524425836286e+01
1.130000000000000000e+02,1.063014581273464998e+01
1.140000000000000000e+02,1.067707825203131122e+01
1.150000000000000000e+02,1.072380529476360778e+01
1.160000000000000000e+02,1.077032961426900748e+01
1.170000000000000000e+02,1.081665382639196871e+01
1.180000000000000000e+02,1.086278049120021549e+01
1.190000000000000000e+02,1.090871211463571377e+01
1.200000000000000000e+02,1.095445115010332238e+01
1.210000000000000000e+02,1.100000000000000000e+01
1.220000000000000000e+02,1.104536101718726115e+01
1.230000000000000000e+02,1.109053650640941768e+01
1.240000000000000000e+02,1.113552872566004304e+01
1.250000000000000000e+02,1.118033988749894903e+01
1.260000000000000000e+02,1.122497216032182443e+01
1.270000000000000000e+02,1.126942766958464404e+01
1.280000000000000000e+02,1.131370849898476116e+01
1.290000000000000000e+02,1.135781669160054719e+01
1.300000000000000000e+02,1.140175425099137918e+01
1.310000000000000000e+02,1.144552314225959755e+01
1.320000000000000000e+02,1.148912529307605723e+01
1.330000000000000000e+02,1.153256259467079659e+01
1.340000000000000000e+02,1.157583690279022548e+01
1.350000000000000000e+02,1.161895003862225018e+01
1.360000000000000000e+02,1.166190378969060149e+01
1.370000000000000000e+02,1.170469991071962568e+01
1.380000000000000000e+02,1.174734012447073006e+01
1.390000000000000000e+02,1.178982612255159523e+01
1.400000000000000000e+02,1.183215956619923226e+01
1.410000000000000000e+02,1.187434208703791683e+01
1.420000000000000000e+02,1.191637528781298450e+01
1.430000000000000000e+02,1.195826074310139830e+01
1.440000000000000000e+02,1.200000000000000000e+01
1.450000000000000000e+02,1.204159457879229578e+01
1.460000000000000000e+02,1.208304597359457233e+01
1.470000000000000000e+02,1.212435565298214080e+01
1.480000000000000000e+02,1.216552506059643868e+01
1.490000000000000000e+02,1.220655561573370207e+01
1.500000000000000000e+02,1.224744871391589029e+01
1.510000000000000000e+02,1.228820572744450779e+01
1.520000000000000000e+02,1.232882800593795203e+01
1.530000000000000000e+02,1.236931687685298087e+01
1.540000000000000000e+02,1.240967364599085698e+01
1.550000000000000000e+02,1.244989959798873258e+01
1.560000000000000000e+02,1.248999599679679662e+01
1.570000000000000000e+02,1.252996408614166768e+01
1.580000000000000000e+02,1.256980508997653523e+01
1.590000000000000000e+02,1.260952021291849157e+01
1.600000000000000000e+02,1.264911064067351809e+01
1.610000000000000000e+02,1.268857754044952024e+01
1.620000000000000000e+02,1.272792206135785520e+01
1.630000000000000000e+02,1.276714533480370406e+01
1.640000000000000000e+02,1.280624847486569706e+01
1.650000000000000000e+02,1.284523257866512935e+01
1.660000000000000000e+02,1.288409872672512613e+01
1.670000000000000000e+02,1.292284798332008577e+01
1.680000000000000000e+02,1.296148139681572076e+01
1.690000000000000000e+02,1.300000000000000000e+01
1.700000000000000000e+02,1.303840481040529831e+01
1.710000000000000000e+02,1.307669683062202104e+01
1.720000000000000000e+02,1.311487704860400072e+01
1.730000000000000000e+02,1.315294643796590535e+01
1.740000000000000000e+02,1.319090595827291956e+01
1.750000000000000000e+02,1.322875655532295269e+01
1.760000000000000000e+02,1.326649916142159924e+01
1.770000000000000000e+02,1.330413469565007034e+01
1.780000000000000000e+02,1.334166406412633421e+01
1.790000000000000000e+02,1.337908816025965208e+01
1.800000000000000000e+02,1.341640786499873883e+01
1.810000000000000000e+02,1.345362404707370985e+01
1.820000000000000000e+02,1.349073756323204165e+01
1.830000000000000000e+02,1.352774925846868292e+01
1.840000000000000000e+02,1.356465996625053627e+01
1.850000000000000000e+02,1.360147050873544394e+01
1.860000000000000000e+02,1.363818169698585514e+01
1.870000000000000000e+02,1.367479433117734366e+01
1.880000000000000000e+02,1.371130920080208782e+01
1.890000000000000000e+02,1.374772708486752038e+01
1.900000000000000000e+02,1.378404875209022151e+01
1.910000000000000000e+02,1.382027496108525355e+01
1.920000000000000000e+02,1.385640646055101755e+01
1.930000000000000000e+02,1.389244398944980396e+01
1.940000000000000000e+02,1.392838827718411920e+01
1.950000000000000000e+02,1.396424004376894068e+01
1.960000000000000000e+02,1.400000000000000000e+01
1.970000000000000000e+02,1.403566884761819900e+01
1.980000000000000000e+02,1.407124727947028830e+01
1.990000000000000000e+02,1.410673597966588488e+01
2.000000000000000000e+02,1.414213562373095101e+01
2.010000000000000000e+02,1.417744687875782539e+01
2.020000000000000000e+02,1.421267040355189515e+01
2.030000000000000000e+02,1.424780684877500647e+01
2.040000000000000000e+02,1.428285685708570085e+01
2.050000000000000000e+02,1.431782106327635340e+01
2.060000000000000000e+02,1.435270009440732331e+01
2.070000000000000000e+02,1.438749456993815912e+01
2.080000000000000000e+02,1.442220510185595650e+01
2.090000000000000000e+02,1.445683229480096088e+01
2.100000000000000000e+02,1.449137674618943805e+01
2.110000000000000000e+02,1.452583904633394951e+01
2.120000000000000000e+02,1.456021977856103611e+01
2.130000000000000000e+02,1.459451951932642366e+01
2.140000000000000000e+02,1.462873883832779320e+01
2.150000000000000000e+02,1.466287829861517977e+01
2.160000000000000000e+02,1.469693845669906906e+01
2.170000000000000000e+02,1.473091986265623454e+01
2.180000000000000000e+02,1.476482306023340030e+01
2.190000000000000000e+02,1.479864858694874208e+01
2.200000000000000000e+02,1.483239697419132597e+01
2.210000000000000000e+02,1.486606874731850603e+01
2.220000000000000000e+02,1.489966442575133954e+01
2.230000000000000000e+02,1.493318452306807842e+01
2.240000000000000000e+02,1.496662954709576532e+01
2.250000000000000000e+02,1.500000000000000000e+01
2.260000000000000000e+02,1.503329637837290811e+01
2.270000000000000000e+02,1.506651917331936374e+01
2.280000000000000000e+02,1.509966887054149964e+01
2.290000000000000000e+02,1.513274595042155646e+01
2.300000000000000000e+02,1.516575088810310135e+01
2.310000000000000000e+02,1.519868415357066382e+01
2.320000000000000000e+02,1.523154621172781731e+01
2.330000000000000000e+02,1.526433752247374720e+01
2.340000000000000000e+02,1.529705854077835525e+01
2.350000000000000000e+02,1.532970971675589134e+01
2.360000000000000000e+02,1.536229149573721564e+01
2.370000000000000000e+02,1.539480431834065222e+01
2.380000000000000000e+02,1.542724862054151203e+01
2.390000000000000000e+02,1.545962483374030683e+01
2.400000000000000000e+02,1.549193338482966809e+01
2.410000000000000000e+02,1.552417469626002422e+01
2.420000000000000000e+02,1.555634918610404505e+01
2.430000000000000000e+02,1.558845726811989607e+01
2.440000000000000000e+02,1.562049935181330795e+01
2.450000000000000000e+02,1.565247584249852864e+01
2.460000000000000000e+02,1.568438714135812262e+01
2.470000000000000000e+02,1.571623364550171154e+01
2.480000000000000000e+02,1.574801574802362225e+01
2.490000000000000000e+02,1.577973383805949936e+01
2.500000000000000000e+02,1.581138830084189628e+01
2.510000000000000000e+02,1.584297951775485913e+01
2.520000000000000000e+02,1.587450786638754430e+01
2.530000000000000000e+02,1.590597372058686609e+01
2.540000000000000000e+02,1.593737745050922783e+01
2.550000000000000000e+02,1.596871942267131139e+01
2.560000000000000000e+02,1.600000000000000000e+01
2.570000000000000000e+02,1.603121954188139853e+01
2.580000000000000000e+02,1.606237840420901009e+01
2.590000000000000000e+02,1.609347693943108126e+01
2.600000000000000000e+02,1.612451549659709826e+01
2.610000000000000000e+02,1.615549442140351033e+01
2.620000000000000000e+02,1.618641405623864671e+01
2.630000000000000000e+02,1.621727474022685556e+01
2.640000000000000000e+02,1.624807680927192166e+01
2.650000000000000000e+02,1.627882059609970611e+01
2.660000000000000000e+02,1.630950643030008962e+01
2.670000000000000000e+02,1.634013463836819113e+01
2.680000000000000000e+02,1.637070554374490072e+01
2.690000000000000000e+02,1.640121946685672683e+01
2.700000000000000000e+02,1.643167672515498268e+01
2.710000000000000000e+02,1.646207763315432970e+01
2.720000000000000000e+02,1.649242250247064234e+01
2.730000000000000000e+02,1.652271164185830443e+01
2.740000000000000000e+02,1.655294535724684835e+01
2.750000000000000000e+02,1.658312395177700083e+01
2.760000000000000000e+02,1.661324772583614973e+01
2.770000000000000000e+02,1.664331697709323876e+01
2.780000000000000000e+02,1.667333200053306541e+01
2.790000000000000000e+02,1.670329308849006722e+01
2.800000000000000000e+02,1.673320053068151125e+01
2.810000000000000000e+02,1.676305461424021104e+01
2.820000000000000000e+02,1.679285562374666441e+01
2.830000000000000000e+02,1.682260384126072239e+01
2.840000000000000000e+02,1.685229954635271810e+01
2.850000000000000000e+02,1.688194301613413373e+01
2.860000000000000000e+02,1.691153452528776313e+01
2.870000000000000000e+02,1.694107434609741603e+01
2.880000000000000000e+02,1.697056274847713908e+01
2.890000000000000000e+02,1.700000000000000000e+01
2.900000000000000000e+02,1.702938636592640265e+01
2.910000000000000000e+02,1.705872210923197940e+01
2.920000000000000000e+02,1.708800749063506075e+01
2.930000000000000000e+02,1.711724276862369010e+01
2.940000000000000000e+02,1.714642819948224783e+01
2.950000000000000000e+02,1.717556403731766679e+01
2.960000000000000000e+02,1.720465053408525335e+01
2.970000000000000000e+02,1.723368793961408585e+01
2.980000000000000000e+02,1.726267650163206824e+01
2.990000000000000000e+02,1.729161646579058242e+01
3.000000000000000000e+02,1.732050807568877460e+01
3.010000000000000000e+02,1.734935157289747210e+01
3.020000000000000000e+02,1.737814719698276633e+01
3.030000000000000000e+02,1.740689518552921200e+01
3.040000000000000000e+02,1.743559577416269590e+01
3.050000000000000000e+02,1.746424919657297892e+01
3.060000000000000000e+02,1.749285568453590045e+01
3.070000000000000000e+02,1.752141546793523119e+01
3.080000000000000000e+02,1.754992877478424518e+01
3.090000000000000000e+02,1.757839583124694727e+01
3.100000000000000000e+02,1.760681686165900928e+01
3.110000000000000000e+02,1.763519208854839704e+01
3.120000000000000000e+02,1.766352173265569547e+01
3.130000000000000000e+02,1.769180601295413169e+01
3.140000000000000000e+02,1.772004514666934938e+01
3.150000000000000000e+02,1.774823934929884928e+01
3.160000000000000000e+02,1.777638883463117736e+01
3.170000000000000000e+02,1.780449381476485726e+01
3.180000000000000000e+02,1.783255450012700649e+01
3.190000000000000000e+02,1.786057109949175015e+01
3.200000000000000000e+02,1.788854381999831844e+01
3.210000000000000000e+02,1.791647286716891685e+01
3.220000000000000000e+02,1.794435844492636178e+01
3.230000000000000000e+02,1.797220075561142849e+01
3.240000000000000000e+02,1.800000000000000000e+01
3.250000000000000000e+02,1.802775637731994607e+01
3.260000000000000000e+02,1.805547008526778896e+01
3.270000000000000000e+02,1.808314132002512409e+01
3.280000000000000000e+02,1.811077027627483460e+01
3.290000000000000000e+02,1.813835714721705372e+01
3.300000000000000000e+02,1.816590212458494946e+01
3.310000000000000000e+02,1.819340539866025352e+01
3.320000000000000000e+02,1.822086715828859838e+01
3.330000000000000000e+02,1.824828759089465890e+01
3.340000000000000000e+02,1.827566688249706672e+01
3.350000000000000000e+02,1.830300521772312550e+01
3.360000000000000000e+02,1.833030277982335932e+01
3.370000000000000000e+02,1.835755975068581947e+01
3.380000000000000000e+02,1.838477631085023489e+01
3.390000000000000000e+02,1.841195263952196726e+01
3.400000000000000000e+02,1.843908891458577415e+01
3.410000000000000000e+02,1.846618531261938756e+01
3.420000000000000000e+02,1.849324200890692893e+01
3.430000000000000000e+02,1.852025917745213590e+01
3.440000000000000000e+02,1.854723699099140788e+01
3.450000000000000000e+02,1.857417562100670949e+01
3.460000000000000000e+02,1.860107523773827509e+01
3.470000000000000000e+02,1.862793601019715695e+01
3.480000000000000000e+02,1.865475810617763130e+01
3.490000000000000000e+02,1.868154169226940553e+01
3.500000000000000000e+02,1.870828693386970798e+01
3.510000000000000000e+02,1.873499399519519315e+01
3.520000000000000000e+02,1.876166303929371892e+01
3.530000000000000000e+02,1.878829422805593552e+01
3.540000000000000000e+02,1.881488772222677852e+01
3.550000000000000000e+02,1.884144368141677361e+01
3.560000000000000000e+02,1.886796226411320632e+01
3.570000000000000000e+02,1.889444362769118513e+01
3.580000000000000000e+02,1.892088792842450218e+01
3.590000000000000000e+02,1.894729532149641571e+01
3.600000000000000000e+02,1.897366596101027625e+01
3.610000000000000000e+02,1.900000000000000000e+01
3.620000000000000000e+02,1.902629759044044633e+01
3.630000000000000000e+02,1.905255888325764957e+01
3.640000000000000000e+02,1.907878402833891229e+01
3.650000000000000000e+02,1.910497317454279909e+01
3.660000000000000000e+02,1.913112646970899178e+01
3.670000000000000000e+02,1.915724406066801677e+01
3.680000000000000000e+02,1.918332609325087645e+01
3.690000000000000000e+02,1.920937271229854559e+01
3.700000000000000000e+02,1.923538406167134340e+01
3.710000000000000000e+02,1.926136028425822388e+01
3.720000000000000000e+02,1.928730152198590986e+01
3.730000000000000000e+02,1.931320791582796659e+01
3.740000000000000000e+02,1.933907960581371555e+01
3.750000000000000000e+02,1.936491673103708422e+01
3.760000000000000000e+02,1.939071942966531736e+01
3.770000000000000000e+02,1.941648783894759944e+01
3.780000000000000000e+02,1.944222209522358114e+01
3.790000000000000000e+02,1.946792233393178506e+01
3.800000000000000000e+02,1.949358868961792624e+01
3.810000000000000000e+02,1.951922129594313660e+01
3.820000000000000000e+02,1.954482028569206520e+01
3.830000000000000000e+02,1.957038579078092511e+01
3.840000000000000000e+02,1.959591794226542305e+01
3.850000000000000000e+02,1.962141687034858251e+01
3.860000000000000000e+02,1.964688270438849926e+01
3.870000000000000000e+02,1.967231557290600108e+01
3.880000000000000000e+02,1.969771560359220786e+01
3.890000000000000000e+02,1.972308292331602075e+01
3.900000000000000000e+02,1.974841765813149763e+01
3.910000000000000000e+02,1.977371993328518940e+01
3.920000000000000000e+02,1.979898987322333070e+01
3.930000000000000000e+02,1.982422760159900932e+01
3.940000000000000000e+02,1.984943324127920761e+01
3.950000000000000000e+02,1.987460691435179072e+01
3.960000000000000000e+02,1.989974874213239886e+01
3.970000000000000000e+02,1.992485884517127559e+01
3.980000000000000000e+02,1.994993734326000379e+01
3.990000000000000000e+02,1.997498435543817763e+01
4.000000000000000000e+02,2.000000000000000000e+01
4.010000000000000000e+02,2.002498439450078749e+01
4.020000000000000000e+02,2.004993765576342213e+01
4.030000000000000000e+02,2.007485989988473207e+01
4.040000000000000000e+02,2.009975124224177989e+01
4.050000000000000000e+02,2.012461179749810825e+01
4.060000000000000000e+02,2.014944167960988608e+01
4.070000000000000000e+02,2.017424100183201574e+01
4.080000000000000000e+02,2.019900987672415482e+01
4.090000000000000000e+02,2.022374841615668473e+01
4.100000000000000000e+02,2.024845673131658685e+01
4.110000000000000000e+02,2.027313493271329392e+01
4.120000000000000000e+02,2.029778313018443825e+01
4.130000000000000000e+02,2.032240143290157519e+01
4.140000000000000000e+02,2.034698994937580352e+01
4.150000000000000000e+02,2.037154878746336095e+01
4.160000000000000000e+02,2.039607805437113797e+01
4.170000000000000000e+02,2.042057785666213832e+01
4.180000000000000000e+02,2.044504830026087205e+01
4.190000000000000000e+02,2.046948949045872013e+01
4.200000000000000000e+02,2.049390153191919595e+01
4.210000000000000000e+02,2.051828452868319275e+01
4.220000000000000000e+02,2.054263858417413857e+01
4.230000000000000000e+02,2.056696380120313350e+01
4.240000000000000000e+02,2.059126028197400160e+01
4.250000000000000000e+02,2.061552812808830382e+01
4.260000000000000000e+02,2.063976744055029400e+01
4.270000000000000000e+02,2.066397831977182520e+01
4.280000000000000000e+02,2.068816086557720269e+01
4.290000000000000000e+02,2.071231517720798010e+01
4.300000000000000000e+02,2.073644135332772009e+01
4.310000000000000000e+02,2.076053949202669457e+01
4.320000000000000000e+02,2.078460969082652809e+01
4.330000000000000000e+02,2.080865204668481283e+01
4.340000000000000000e+02,2.083266665599965961e+01
4.350000000000000000e+02,2.085665361461420986e+01
4.360000000000000000e+02,2.088061301782110135e+01
4.370000000000000000e+02,2.090454496036687360e+01
4.380000000000000000e+02,2.092844953645634831e+01
4.390000000000000000e+02,2.095232683975696375e+01
4.400000000000000000e+02,2.097617696340303084e+01
4.410000000000000000e+02,2.100000000000000000e+01
4.420000000000000000e+02,2.102379604162863913e+01
4.430000000000000000e+02,2.104756517984918673e+01
4.440000000000000000e+02,2.107130750570547661e+01
4.450000000000000000e+02,2.109502310972898798e+01
4.460000000000000000e+02,2.111871208194287419e+01
4.470000000000000000e+02,2.114237451186597383e+01
4.480000000000000000e+02,2.116601048851672573e+01
4.490000000000000000e+02,2.118962010041709121e+01
4.500000000000000000e+02,2.121320343559642652e+01
4.510000000000000000e+02,2.123676058159530200e+01
4.520000000000000000e+02,2.126029162546929996e+01
4.530000000000000000e+02,2.128379665379276275e+01
4.540000000000000000e+02,2.130727575266251606e+01
4.550000000000000000e+02,2.133072900770154234e+01
4.560000000000000000e+02,2.135415650406262245e+01
4.570000000000000000e+02,2.137755832643194864e+01
4.580000000000000000e+02,2.140093455903269515e+01
4.590000000000000000e+02,2.142428528562854950e+01
4.600000000000000000e+02,2.144761058952721555e+01
4.610000000000000000e+02,2.147091055358388800e+01
4.620000000000000000e+02,2.149418526020467723e+01
4.630000000000000000e+02,2.151743479135001280e+01
4.640000000000000000e+02,2.154065922853801496e+01
4.650000000000000000e+02,2.156385865284782355e+01
4.660000000000000000e+02,2.158703314492290204e+01
4.670000000000000000e+02,2.161018278497430956e+01
4.680000000000000000e+02,2.163330765278393741e+01
4.690000000000000000e+02,2.165640782770771366e+01
4.700000000000000000e+02,2.167948338867880054e+01
4.710000000000000000e+02,2.170253441421070661e+01
4.720000000000000000e+02,2.172556098240043099e+01
4.730000000000000000e+02,2.174856317093154701e+01
4.740000000000000000e+02,2.177154105707723986e+01
4.750000000000000000e+02,2.179449471770336899e+01
4.760000000000000000e+02,2.181742422927142755e+01
4.770000000000000000e+02,2.184032966784155505e+01
4.780000000000000000e+02,2.186321110907544707e+01
4.790000000000000000e+02,2.188606862823928978e+01
4.800000000000000000e+02,2.190890230020664475e+01
4.810000000000000000e+02,2.193171219946130890e+01
4.820000000000000000e+02,2.195449840010014952e+01
4.830000000000000000e+02,2.197726097583591098e+01
4.840000000000000000e+02,2.200000000000000000e+01
4.850000000000000000e+02,2.202271554554523902e+01
4.860000000000000000e+02,2.204540768504860182e+01
4.870000000000000000e+02,2.206807649071390998e+01
4.880000000000000000e+02,2.209072203437452231e+01
4.890000000000000000e+02,2.211334438749598164e+01
4.900000000000000000e+02,2.213594362117865444e+01
4.910000000000000000e+02,2.215851980616033856e+01
4.920000000000000000e+02,2.218107301281883537e+01
4.930000000000000000e+02,2.220360331117451835e+01
4.940000000000000000e+02,2.222611077089286979e+01
4.950000000000000000e+02,2.224859546128698895e+01
4.960000000000000000e+02,2.227105745132008607e+01
4.970000000000000000e+02,2.229349680960795510e+01
4.980000000000000000e+02,2.231591360442139660e+01
4.990000000000000000e+02,2.233830790368867625e+01
5.000000000000000000e+02,2.236067977499789805e+01
5.010000000000000000e+02,2.238302928559939176e+01
5.020000000000000000e+02,2.240535650240807897e+01
5.030000000000000000e+02,2.242766149200580372e+01
5.040000000000000000e+02,2.244994432064364887e+01
5.050000000000000000e+02,2.247220505424423109e+01
5.060000000000000000e+02,2.249444375840398536e+01
5.070000000000000000e+02,2.251666049839540307e+01
5.080000000000000000e+02,2.253885533916928807e+01
5.090000000000000000e+02,2.256102834535695578e+01
5.100000000000000000e+02,2.258317958127242875e+01
5.110000000000000000e+02,2.260530911091462869e+01
5.120000000000000000e+02,2.262741699796952233e+01
5.130000000000000000e+02,2.264950330581224947e+01
5.140000000000000000e+02,2.267156809750926882e+01
5.150000000000000000e+02,2.269361143582043283e+01
5.160000000000000000e+02,2.271563338320109438e+01
5.170000000000000000e+02,2.273763400180414607e+01
5.180000000000000000e+02,2.275961335348208436e+01
5.190000000000000000e+02,2.278157149978903462e+01
5.200000000000000000e+02,2.280350850198275836e+01
5.210000000000000000e+02,2.282542442102665348e+01
5.220000000000000000e+02,2.284731931759172596e+01
5.230000000000000000e+02,2.286919325205854392e+01
5.240000000000000000e+02,2.289104628451919510e+01
5.250000000000000000e+02,2.291287847477919826e+01
5.260000000000000000e+02,2.293468988235942874e+01
5.270000000000000000e+02,2.295648056649799429e+01
5.280000000000000000e+02,2.297825058615211447e+01
5.290000000000000000e+02,2.300000000000000000e+01
5.300000000000000000e+02,2.302172886644267535e+01
5.310000000000000000e+02,2.304343724360582613e+01
5.320000000000000000e+02,2.306512518934159317e+01
5.330000000000000000e+02,2.308679276123039159e+01
5.340000000000000000e+02,2.310844001658268709e+01
5.350000000000000000e+02,2.313006701244075458e+01
5.360000000000000000e+02,2.315167380558045096e+01
5.370000000000000000e+02,2.317326045251293465e+01
5.380000000000000000e+02,2.319482700948640286e+01
5.390000000000000000e+02,2.321637353248780045e+01
5.400000000000000000e+02,2.323790007724450035e+01
5.410000000000000000e+02,2.325940669922601600e+01
5.420000000000000000e+02,2.328089345364563201e+01
5.430000000000000000e+02,2.330236039546208815e+01
5.440000000000000000e+02,2.332380757938120297e+01
5.450000000000000000e+02,2.334523505985750447e+01
5.460000000000000000e+02,2.336664289109584658e+01
5.470000000000000000e+02,2.338803112705300080e+01
5.480000000000000000e+02,2.340939982143925135e+01
5.490000000000000000e+02,2.343074902771996193e+01
5.500000000000000000e+02,2.345207879911714954e+01
5.510000000000000000e+02,2.347338918861100510e+01
5.520000000000000000e+02,2.349468024894146012e+01
5.530000000000000000e+02,2.351595203260969313e+01
5.540000000000000000e+02,2.353720459187963954e+01
5.550000000000000000e+02,2.355843797877949441e+01
5.560000000000000000e+02,2.357965224510319047e+01
5.570000000000000000e+02,2.360084744241189370e+01
5.580000000000000000e+02,2.362202362203543160e+01
5.590000000000000000e+02,2.364318083507377821e+01
5.600000000000000000e+02,2.366431913239846452e+01
5.610000000000000000e+02,2.368543856465402087e+01
5.620000000000000000e+02,2.370653918225939449e+01
5.630000000000000000e+02,2.372762103540934575e+01
5.640000000000000000e+02,2.374868417407583365e+01
5.650000000000000000e+02,2.376972864800942631e+01
5.660000000000000000e+02,2.379075450674063674e+01
5.670000000000000000e+02,2.381176179958131556e+01
5.680000000000000000e+02,2.383275057562596899e+01
5.690000000000000000e+02,2.385372088375312671e+01
5.700000000000000000e+02,2.387467277262664567e+01
5.710000000000000000e+02,2.389560629069704234e+01
5.720000000000000000e+02,2.391652148620279661e+01
5.730000000000000000e+02,2.393741840717164848e+01
5.740000000000000000e+02,2.395829710142187707e+01
5.750000000000000000e+02,2.397915761656359734e+01
5.760000000000000000e+02,2.400000000000000000e+01
5.770000000000000000e+02,2.402082429892862692e+01
5.780000000000000000e+02,2.404163056034261459e+01
5.790000000000000000e+02,2.406241883103193047e+01
5.800000000000000000e+02,2.408318915758459156e+01
5.810000000000000000e+02,2.410394158638790074e+01
5.820000000000000000e+02,2.412467616362963696e+01
